time,x1,y1,x2,y2,z1,z2,z3,z4,z5,z6,z7,z8,anomaly
5.205,0.322608876897724,1.9263972068875457,0.322608876897724,1.9263972068875457,0.34750879145999647,0.3829602025691083,1.7417328119618005,0.8494817449597857,-0.14097407935843947,-2.0161570481204936,-1.4298953075918521,-1.2939127524584084,0
5.22,0.3515954996551762,1.938335744142557,0.3515954996551762,1.938335744142557,0.42415268004492834,0.4307264518418788,1.7607766824247708,0.8598318694009356,-0.17291847907348656,-1.9520358809329768,-1.4323413567902998,-1.2908060367317713,0
5.234999999999999,0.38075430662170384,1.9493427601922657,0.38075430662170384,1.9493427601922657,0.4287178479259642,0.3849941883173586,1.7744390307127955,0.9641788167694282,-0.1543673694248532,-2.0769399883250803,-1.4281539815687494,-1.268813011259508,0
5.25,0.4100707854369447,1.9593473122919052,0.4100707854369447,1.9593473122919052,0.5177299083125225,0.3943176049569864,1.8273267748343016,0.9039444700800379,-0.2360217395601356,-2.079290557732382,-1.4046355573149112,-1.215238526158042,0
5.265,0.43952935982966135,1.96827816969146,0.43952935982966135,1.96827816969146,0.40116198168525885,0.4428383014229165,1.8312070178164936,1.030775899660366,-0.26839353281249356,-2.0884544667440696,-1.5758823133666329,-1.189650940454214,0
5.279999999999999,0.4691133896177514,1.976063813635667,0.4691133896177514,1.976063813635667,0.5127294214537853,0.46437485601749484,1.8967325098326657,0.9748304565640329,-0.26790458388195326,-2.206419005549062,-1.5227172629709635,-1.2154362195136261,0
5.295,0.4988051708528142,1.9826324444497838,0.4988051708528142,1.9826324444497838,0.5079722711397318,0.41595684806587774,1.9044466690025927,0.9809917548886432,-0.27249760327443906,-2.2241833740253942,-1.5914345849506448,-1.1757459150966183,0
5.31,0.5285859308573595,1.987912964815132,0.5285859308573595,1.987912964815132,0.6380760775182431,0.6062099495466131,1.9479995386194258,1.0358264059558155,-0.3578016457392498,-2.197208511442433,-1.4992158020496726,-1.2245636359251098,0
5.325,0.5584357870131226,1.9918352748103383,0.5584357870131226,1.9918352748103383,0.518020872745365,0.5707250378821821,1.9874756082949683,1.0247284333429472,-0.5069449599379356,-2.1088677409998806,-1.6086559872971735,-1.126300263173181,0
5.34,0.5883338465919767,1.9943311816578808,0.5883338465919767,1.9943311816578808,0.5463477544829379,0.530178887339424,1.9668255531031185,1.0606022217411675,-0.4591766129268677,-2.2061081348313056,-1.6831492779635,-1.1586358990928458,0
5.3549999999999995,0.618258239223314,1.9953350759067172,0.618258239223314,1.9953350759067172,0.588288606951113,0.5148820732133936,1.965236444070881,1.078335420409091,-0.3817747766207553,-2.1660713053242424,-1.7665133764500545,-1.0854318457504004,0
5.37,0.6481861168940396,1.9947839314322842,0.6481861168940396,1.9947839314322842,0.5419913306785492,0.5318061552475222,1.9210983500944405,1.095711387441772,-0.3787501808662101,-2.3103286782841184,-1.7299044440006301,-1.0726938360137697,0
5.385,0.6780937111616627,1.9926180280811048,0.6780937111616627,1.9926180280811048,0.6518059600776247,0.7166177329960379,2.077965228178495,1.2111294960268313,-0.4262032272637358,-2.224813911159966,-1.7632866792637332,-1.1374541500875779,0
5.3999999999999995,0.7079563377892985,1.9887816900714395,0.7079563377892985,1.9887816900714395,0.6699997047116135,0.6770074593689437,2.060020779081043,1.2401573991244093,-0.5437559248855651,-2.233947307024289,-1.9071777997513901,-1.0769801730725581,0
5.415,0.737748534386852,1.9832240607281366,0.737748534386852,1.9832240607281366,0.7452682237106624,0.7150035009815953,2.062502147654236,1.1636588655493825,-0.5672419248343944,-2.3154306711663133,-1.815121509780279,-1.029713280218417,0
5.43,0.7674441803722762,1.9759000064873076,0.7674441803722762,1.9759000064873076,0.7845319791611343,0.7918518935992174,2.1436604153121155,1.2304488358815913,-0.5428922975944992,-2.1841255437982223,-1.7606520441637319,-1.089428315177105,0
5.444999999999999,0.7970164970476226,1.9667701175986756,0.7970164970476226,1.9667701175986756,0.8908250390084169,0.7712140892425337,2.0328681842898084,1.2470601212178136,-0.5789450088361623,-2.3480816124083566,-1.8304045542731762,-1.057984823915968,0
5.46,0.8264381217103821,1.9558011419475876,0.8264381217103821,1.9558011419475876,0.8739593136196846,0.8537643425130578,2.110767270975048,1.2605247455129078,-0.7623179453695472,-2.3036124758337113,-1.8829456776234472,-0.9359118726919687,0
5.475,0.8556812364551565,1.9429670827814716,0.8556812364551565,1.9429670827814716,0.8268360536720363,0.8604444396739922,2.068805649126843,1.2513230475623447,-0.6649297334694502,-2.1730900785283365,-1.9062120600601713,-0.9555701451920555,0
5.49,0.884717692782044,1.9282494343400371,0.884717692782044,1.9282494343400371,0.8397969592146262,0.8805112136245822,2.1572210654956305,1.2747060304711746,-0.6987910581954812,-2.345924080952431,-1.9450648644534856,-0.9274771857946325,0
5.505,0.9135192032350775,1.9116378386327038,0.9135192032350775,1.9116378386327038,0.9381151618104028,0.834881682950503,2.0188578448314005,1.286820076036239,-0.7826348265820187,-2.33001512148064,-1.9746829265802217,-0.7990379595886915,0
5.52,0.9420573444382483,1.8931300983111023,0.9420573444382483,1.8931300983111023,0.8760456840872162,0.9010707766163053,2.1744212525556117,1.2382910979160036,-0.7837173315760745,-2.2898553110083704,-1.9375746573672312,-0.7171847684691611,0
5.535,0.9703036954357995,1.8727324657291815,0.9703036954357995,1.8727324657291815,1.0618766337285173,1.0004304637151429,2.1747066958196593,1.2861286020325613,-0.7693523203903708,-2.3607578597111734,-1.9970081020668287,-0.7705354503338027,0
5.55,0.9982299661664692,1.8504601734571515,0.9982299661664692,1.8504601734571515,1.0572019722025336,0.9641288754232666,2.091067430154907,1.2439294289150218,-0.8219730983128706,-2.263363082815969,-1.9789326682777242,-0.6886963777802878,0
5.5649999999999995,1.0258082111756057,1.8263373045442426,1.0258082111756057,1.8263373045442426,1.0023494285703705,1.0860766889648303,2.1394713403880528,1.3461520848356368,-0.7928403745399286,-2.3711239890890097,-1.9662519585586455,-0.6345831336269112,0
5.58,1.0530109633561326,1.8003968246406532,1.0530109633561326,1.8003968246406532,0.9673542369015887,1.1703310295558025,2.088314629813971,1.351624099894809,-0.7795486082800415,-2.273022526213807,-2.0954137940437083,-0.740721906179795,0
5.595,1.0798112487834775,1.7726805500547915,1.0798112487834775,1.7726805500547915,1.147504867491748,1.1126305138255437,2.150322797265135,1.3769341045841565,-0.8482001122751517,-2.1898396313779718,-2.0974456964135615,-0.598636935956713,0
5.609999999999999,1.1061827878908246,1.743238952678733,1.1061827878908246,1.743238952678733,1.1004557956281937,1.1808243824590825,2.1638453121361927,1.3142932950160289,-0.9007256580979074,-2.2173816957391117,-2.070832448803735,-0.5065190735830759,0
5.625,1.132100089998471,1.7121311326629431,1.132100089998471,1.7121311326629431,1.193990905597144,1.1681364519132744,2.064844843981534,1.4114827227736582,-0.9578203176647997,-2.2368915200966617,-2.063402616729779,-0.47572055546436,0
5.64,1.1575386840580235,1.679423844876708,1.1575386840580235,1.679423844876708,1.0778173011183052,1.130825582924414,2.0409226238575413,1.396211763801572,-0.9375478194955211,-2.2345923866137296,-2.0911699095187726,-0.4645196735065404,0
5.654999999999999,1.1824751633798034,1.6451913495897132,1.1824751633798034,1.6451913495897132,1.1525064122321147,1.1924827466201746,2.1496982717029227,1.4928484799598414,-1.0351113519296242,-2.2047121535272285,-2.093556845524768,-0.46249663987006473,0
5.67,1.2068872260770986,1.6095151329401924,1.2068872260770986,1.6095151329401924,1.2071494110630079,1.3075532733819708,2.179551800017834,1.4292319743277306,-1.0575541876562595,-2.1951494378258944,-2.099559867973368,-0.336608654990271,0
5.685,1.230753859399883,1.5724830894749733,1.230753859399883,1.5724830894749733,1.2331028890881202,1.2045761722685104,2.093389319437112,1.365954530705809,-1.1175924409145028,-2.1396335428432804,-2.0967183122299407,-0.33925466472045984,0
5.7,1.2540554019195467,1.5341889580181398,1.2540554019195467,1.5341889580181398,1.2315521283455846,1.202089036975643,2.0818814788879725,1.334441663573587,-1.158902511821311,-2.104536657991748,-2.0297385568630526,-0.28879601422602436,0
5.715,1.276773678702548,1.494730775552783,1.276773678702548,1.494730775552783,1.307916175319923,1.2200639575467846,2.0203348717192107,1.418187401411145,-1.0422531901850633,-2.105432034802261,-2.0888278555600492,-0.3365793241215139,0
5.7299999999999995,1.2988920096375516,1.4542107991991924,1.2988920096375516,1.4542107991991924,1.2455109881684219,1.2880155404458742,2.0281715302436556,1.3603748811007703,-1.1172006681934215,-2.0520660189801294,-2.014975951391448,-0.15779089400816848,0
5.745,1.3203952311888119,1.4127349547140748,1.3203952311888119,1.4127349547140748,1.3132762569377472,1.2702216267566588,2.017769763082844,1.3789182610616844,-1.1280270883787253,-2.034682749476598,-2.001811596102875,-0.18575961514578404,0
5.76,1.3412698187722314,1.3704115781268897,1.3412698187722314,1.3704115781268897,1.3472846003578263,1.4249707901440933,1.9710765744453715,1.3704281549419035,-1.1842733670337184,-2.094803839550091,-2.0282155583685375,-0.09969951929266302,0
5.7749999999999995,1.361503891066966,1.3273509678326172,1.361503891066966,1.3273509678326172,1.3872258327699034,1.3723217177965303,2.0266579896844257,1.392049251681319,-1.1062660013997307,-2.1203401030829747,-2.122187571472601,-0.05514556985913004,0
5.79,1.3810872150760447,1.2836632922730273,1.3810872150760447,1.2836632922730273,1.4166679589804891,1.4296735305640698,1.946031414431488,1.4956184602965827,-1.1350530405357149,-1.9650718856035019,-2.0850336245375547,0.04059584264089134,0
5.805,1.4000112074495727,1.2394585071004354,1.4000112074495727,1.2394585071004354,1.3437791028576793,1.3850779379205878,1.9296550307167815,1.3754930889190193,-1.245456681604493,-1.9654744656582244,-2.0056687381912868,-0.006919990542747084,0
5.819999999999999,1.4182689341772967,1.1948463479834435,1.4182689341772967,1.1948463479834435,1.3415632256405157,1.3612590742894908,1.8826924547645318,1.4030546518239146,-1.2670623953019937,-1.9013348881661234,-1.9510330961201954,0.07853594858366529,0
5.835,1.435855083400744,1.149934946926376,1.435855083400744,1.149934946926376,1.4997389244956694,1.37038538612908,1.863506816876161,1.3525949342367785,-1.2970679381043304,-1.7957427176516154,-2.116947168380229,0.13418258711617675,0
5.85,1.4527659969887021,1.1048299622373738,1.4527659969887021,1.1048299622373738,1.4693816975876817,1.407366409879796,1.9025920523437365,1.3380704303210655,-1.3615803235021329,-1.860040734302414,-1.973802751974641,0.13491595842328508,0
5.865,1.4689995469989197,1.0596339062307418,1.4689995469989197,1.0596339062307418,1.431575220171092,1.4863758217002552,1.8235646687926135,1.408150519400548,-1.3454503413315446,-1.7979340313811356,-2.0527113019975114,0.3136099951564669,0
5.88,1.4845550808601835,1.0144454117677373,1.4845550808601835,1.0144454117677373,1.5621126796363096,1.510549227448581,1.7989053791439422,1.4307183058670425,-1.3592227850044796,-1.8222052893867986,-2.0828916959018273,0.2948944368243338,0
5.895,1.499433421372326,0.9693592322565512,1.499433421372326,0.9693592322565512,1.505217153086969,1.5295932250252602,1.7733566559827347,1.3605697119065414,-1.4721427769551607,-1.7215247851150486,-1.9509442511427857,0.26250826728161936,0
5.91,1.5136367909217663,0.9244657494145543,1.5136367909217663,0.9244657494145543,1.5726016501249576,1.4392031567326735,1.7195351792906453,1.339408443219208,-1.4923713975424793,-1.7511584796798925,-2.043615836181353,0.27458769684561574,0
5.925,1.527168757827942,0.8798501984354731,1.527168757827942,0.8798501984354731,1.5305446818984474,1.5271482985330285,1.6406568473983134,1.3186838295657701,-1.3981690322603455,-1.6279176254595247,-2.033551685942318,0.4531092185106198,0
5.9399999999999995,1.5400341106633608,0.8355925598189922,1.5400341106633608,0.8355925598189922,1.6430715069074602,1.4887310191187413,1.7628214230464894,1.4159976585630298,-1.369168237021304,-1.6376435128744116,-1.8282014725986895,0.46686902623911886,0
5.955,1.552238739145888,0.7917672046770988,1.552238739145888,0.7917672046770988,1.6400057812680482,1.5723120375251145,1.7106554127074005,1.4515796362024476,-1.4644678640982536,-1.6169323696260531,-2.0235322242027194,0.5484008664571965,0
5.97,1.5637896340623993,0.7484428943969352,1.5637896340623993,0.7484428943969352,1.5513414266384458,1.587743486837272,1.692709564163832,1.3291823719381635,-1.3529668485869841,-1.657492940065799,-1.9863025856398118,0.5843736934409633,0
5.984999999999999,1.5746948169219253,0.7056827240144834,1.5746948169219253,0.7056827240144834,1.623273364469643,1.5160861645706034,1.5496724786354088,1.36365584544558,-1.4683468371279664,-1.6103863059246621,-1.9170042887163974,0.573199144150662,0
6.0,1.5849632016355808,0.6635438277900971,1.5849632016355808,0.6635438277900971,1.6172319991148383,1.6333646819953982,1.6486613720150027,1.4453099944601249,-1.5098156550376296,-1.4790889271104308,-1.9360452044149703,0.578917789290901,0
6.015,1.5946045152841775,0.6220775689885212,1.5946045152841775,0.6220775689885212,1.6630360931607948,1.7115456623605896,1.647999184805574,1.3754002226702187,-1.5511733169755773,-1.4165657907864857,-1.8713058955961015,0.7449493638860069,0
6.029999999999999,1.6036291570191885,0.5813296610665829,1.6036291570191885,0.5813296610665829,1.5553829839901834,1.6453709438984216,1.5753037840600654,1.3756899484738712,-1.4869752615265939,-1.4296023688834703,-1.849066921422822,0.7300725995981987,0
6.045,1.612048196046641,0.5413401678660233,1.612048196046641,0.5413401678660233,1.646350769046563,1.603906494069086,1.5790668455762327,1.394126600888964,-1.6035977618906712,-1.4203941830160822,-1.9090471127843416,0.685542395909414,0
6.06,1.6198733004566466,0.502143660059129,1.6198733004566466,0.502143660059129,1.672794524799126,1.6040460152961595,1.5104225799057387,1.3471445512183162,-1.5511716071689519,-1.3743225528939598,-1.7382359443727082,0.8956736233509826,0
6.075,1.627116603532279,0.4637693735961731,1.627116603532279,0.4637693735961731,1.5391796292111233,1.6166634044486536,1.402326921581831,1.3244168466916408,-1.5214275701246607,-1.3520790605710207,-1.908683238176401,0.8456623721155011,0
6.09,1.6337906347567082,0.426241522044506,1.6337906347567082,0.426241522044506,1.5746277091234193,1.5957539424178577,1.4444663895324028,1.372492108922205,-1.6028946963102824,-1.3487340738319644,-1.8310116814425783,0.8033938614722409,0
6.1049999999999995,1.6399082088159462,0.3895796845666365,1.6399082088159462,0.3895796845666365,1.5379465999279411,1.6525281191485488,1.342819597732322,1.2817251732168877,-1.567918157115503,-1.3502729804299638,-1.8093862870087047,0.8628449100545039,0
6.12,1.645482424601919,0.35379880879719516,1.645482424601919,0.35379880879719516,1.6320120828796911,1.5885592950442038,1.3390649932073257,1.2636938233268717,-1.548717734811117,-1.3194568912448956,-1.7856405898759258,0.96809776619403,0
6.135,1.6505266055659107,0.3189094863928843,1.6505266055659107,0.3189094863928843,1.6864037183557088,1.5560417162360156,1.3602069764682951,1.3030861280466273,-1.618423884338892,-1.2569485756758427,-1.7371295138161087,0.9058088873784964,0
6.1499999999999995,1.655054187168001,0.28491827673123843,1.655054187168001,0.28491827673123843,1.7301720397728024,1.6660342712586784,1.3293295306013264,1.3665540488051886,-1.5320313149801166,-1.1887204010378927,-1.721571108151068,0.9589350430746317,0
6.165,1.6590786792706214,0.2518280003256081,1.6590786792706214,0.2518280003256081,1.6627834182916101,1.6601403325594124,1.3196055985067026,1.382227586234599,-1.5239591622583892,-1.2310963991361208,-1.7474523462813434,1.0052347549579799,0
6.18,1.6626135694078352,0.21963835556752415,1.6626135694078352,0.21963835556752415,1.7440443466863997,1.6340550685859756,1.1834668319536463,1.2934123062930034,-1.6275123995412444,-1.1402067544083248,-1.6757223454519503,1.0622548711141666,0
6.194999999999999,1.6656723215685139,0.18834592551667867,1.6656723215685139,0.18834592551667867,1.5966672486577693,1.6015374904379955,1.2423812290946015,1.35163489285939,-1.5924010651142482,-1.1465545723449801,-1.7860104993723827,1.113482085143136,0
6.21,1.668268374579478,0.15794418734327945,1.668268374579478,0.15794418734327945,1.5830992526117202,1.6827555759251798,1.2549709487736511,1.3720857480797068,-1.5934989055164979,-1.165597929840896,-1.691193104788078,1.116301257446609,0
6.225,1.6704150409331031,0.12842407341163678,1.6704150409331031,0.12842407341163678,1.6676376559882722,1.6209062890045807,1.2427752026828947,1.2976932866041948,-1.5743196819595158,-1.0877479659602831,-1.6412291449512766,1.0555231908160048,0
6.24,1.6721254523143183,0.09977432848182824,1.6721254523143183,0.09977432848182824,1.6913287247612836,1.6651782347710515,1.2242879390986394,1.3203633047402232,-1.6104476111480583,-1.0179679290256713,-1.672817645751893,1.21867470988048,0
6.255,1.673412559765778,0.07198170648133866,1.673412559765778,0.07198170648133866,1.6717778223610735,1.7616611524721002,1.1748102185290972,1.3745437838622199,-1.6351120332063844,-1.0360858568544364,-1.673007437770488,1.1965980317116154,0
6.27,1.6742891106415596,0.04503113309534446,1.6742891106415596,0.04503113309534446,1.5709170056395658,1.7068485991203288,1.1223357313857296,1.238592122682867,-1.6548005251503926,-0.9059621156961425,-1.649752708037575,1.1411087395958888,0
6.285,1.674767618321983,0.01890591993709828,1.674767618321983,0.01890591993709828,1.6703116163463436,1.6063109852028983,1.1458166643227579,1.254312796124392,-1.5626621116569914,-0.9244931924159656,-1.6202765670983044,1.284725983043573,0
6.3,1.6748603262513577,-0.006411921367867113,1.6748603262513577,-0.006411921367867113,1.609636851226115,1.6111177477007426,1.085593906339313,1.3389328057018308,-1.6355197395116339,-0.8793308744455028,-1.6062871401600363,1.259801591863374,0
6.3149999999999995,1.674579201644674,-0.03094149677280871,1.674579201644674,-0.03094149677280871,1.7080628290861761,1.682170156281862,1.1258517223185085,1.2043628800024444,-1.6470666883275646,-0.7536403168055642,-1.5643680854319644,1.3125738005662408,0
6.33,1.6739359219154233,-0.05470289531922151,1.6739359219154233,-0.05470289531922151,1.6922658342202657,1.6051698878124723,1.0827582016627657,1.2515739127680414,-1.5571452270410762,-0.9149945740691613,-1.5523230512761264,1.2792043593738616,0
6.345,1.6729418523594415,-0.07771697397254065,1.6729418523594415,-0.07771697397254065,1.6259478630430737,1.5728555782977272,1.0392659996663174,1.2047663295835076,-1.603135308739579,-0.935980144397441,-1.5869686059130514,1.250607069727343,0
6.359999999999999,1.6716080415949253,-0.10000517602380145,1.6716080415949253,-0.10000517602380145,1.6459146957280906,1.6982266421597614,0.9852172204972728,1.2967093241930763,-1.6619639393921355,-0.8819722418977853,-1.5505055864650412,1.2858920709399377,0
6.375,1.6699452168011157,-0.12158943508153382,1.6699452168011157,-0.12158943508153382,1.616984540706668,1.685992004517159,1.0613007446633416,1.1615900837889097,-1.620716451771502,-0.8182963776212752,-1.5672023367046222,1.3502462652729657,0
6.39,1.6679637685290971,-0.1424920179400798,1.6679637685290971,-0.1424920179400798,1.6648298136654385,1.6904936850930536,1.0152736401828009,1.2097423657150663,-1.6591960900312785,-0.781350129995411,-1.6207464307166992,1.3333401957140796,0
6.404999999999999,1.6656737520528029,-0.16273537524710577,1.6656737520528029,-0.16273537524710577,1.7134308680778647,1.678825511143698,1.0747867497987016,1.1529854923942275,-1.669144198858018,-0.7714856917919941,-1.4547783767265174,1.3403375709990635,0
6.42,1.6630848893018577,-0.1823420706041469,1.6630848893018577,-0.1823420706041469,1.6137985869850806,1.659819353718238,0.9785776237449112,1.1242047808783715,-1.636440686830527,-0.7833371908075781,-1.4289144998778993,1.2697437929886946,0
6.435,1.660206562055578,-0.20133468216360303,1.660206562055578,-0.20133468216360303,1.6854088878314701,1.6270971346717449,0.9656903535499234,1.0947919703186504,-1.6181583950222769,-0.7209386721890535,-1.4836976479137638,1.3355850435026337,0
6.45,1.6570478085130718,-0.21973569708427226,1.6570478085130718,-0.21973569708427226,1.6305349275944496,1.6828545568174689,0.8451463738775353,1.1735936298319396,-1.637206214750459,-0.6655367950947775,-1.4983923079920014,1.3747288784633325,0
6.465,1.65361733557005,-0.2375674215159767,1.65361733557005,-0.2375674215159767,1.613973693956933,1.7301115099903077,0.9174247255912991,1.1981049169238078,-1.5773727168941425,-0.7416696489072855,-1.4959263188641716,1.4500502845093481,0
6.4799999999999995,1.649923520313252,-0.25485195956578355,1.649923520313252,-0.25485195956578355,1.6445720023155241,1.6248620699410794,0.8698280450737116,1.1668987718295807,-1.569718750488297,-0.7323121413643099,-1.383246199734267,1.4553874007228342,0
6.495,1.6459744064640853,-0.27161112908770907,1.6459744064640853,-0.27161112908770907,1.5942122903431166,1.5949373959536703,0.9109811638587779,1.1697381642020157,-1.6352160653678718,-0.5697145610272292,-1.4786411888472084,1.4630814358532098,0
6.51,1.641777707821195,-0.28786640611733266,1.641777707821195,-0.28786640611733266,1.614095242553836,1.5850217368506332,0.8706379405332474,1.128276619012616,-1.6058595920362684,-0.7066560518424515,-1.4678027684294968,1.4936744994713353,0
6.5249999999999995,1.637340825448727,-0.30363887864265876,1.637340825448727,-0.30363887864265876,1.5774469308192844,1.594004313782041,0.8876386637934816,1.1911680152875468,-1.6176128915029984,-0.5907987761292175,-1.526229735927798,1.4897567048120701,0
6.54,1.6326708492913098,-0.318949238958967,1.6326708492913098,-0.318949238958967,1.7309071059371293,1.6428007755151135,0.9296913151279182,1.1702537986009058,-1.6402727571102904,-0.6260494530891035,-1.3714858048207823,1.4126700221343498,0
6.555,1.6277745605017095,-0.3338177411021543,1.6277745605017095,-0.3338177411021543,1.629537738100296,1.5207931823240315,0.7680335642962623,1.132016459942033,-1.5794148226415972,-0.5252755464431957,-1.3134639485519823,1.4686220979010876,0
6.569999999999999,1.6226584312439976,-0.3482641630274756,1.6226584312439976,-0.3482641630274756,1.5876721558443683,1.6446169524656138,0.8403691665891204,1.1278486944877797,-1.6775200107415644,-0.5976725317231165,-1.3518360519800565,1.4894414732173034,0
6.585,1.617328647315227,-0.36230779743489816,1.617328647315227,-0.36230779743489816,1.6280276428519382,1.6495242978300348,0.8124763669419031,1.0860842109104174,-1.627473449597305,-0.5472089007664575,-1.3906225983280662,1.535649516224903,0
6.6,1.611791112806837,-0.37596744579626984,1.611791112806837,-0.37596744579626984,1.6061747103222954,1.521887194809693,0.862693907402995,1.198398794891628,-1.6334453522663341,-0.6168811874199907,-1.44436628605781,1.4494292567258311,0
6.614999999999999,1.6060514525237806,-0.3892614147462243,1.6060514525237806,-0.3892614147462243,1.5950029725471193,1.5570924307099006,0.7845895347262338,1.1332492702308843,-1.6160027556201901,-0.5694733513752913,-1.3146436359022247,1.481823383454989,0
6.63,1.6001150151556713,-0.40220748606357287,1.6001150151556713,-0.40220748606357287,1.6308233501578426,1.604099064147942,0.7651299693634807,1.0793654040682565,-1.6204483044924538,-0.5078238982641056,-1.3091785085780954,1.5369788920382825,0
6.645,1.5939868831737103,-0.41482292286489914,1.5939868831737103,-0.41482292286489914,1.6318622686760755,1.5868133966584903,0.7635088247172118,1.0674960160014613,-1.6420850478784625,-0.5382289722082384,-1.3441912495960129,1.5124897968720006,0
6.66,1.587671892297771,-0.4271244814690662,1.587671892297771,-0.4271244814690662,1.5611468349172446,1.6136537657112007,0.7530035591916372,1.048216542984602,-1.5707777850444258,-0.5541689755717746,-1.3065491246527692,1.6089383644784954,0
6.675,1.5811746322553457,-0.4391284114300488,1.5811746322553457,-0.4391284114300488,1.5523837202231117,1.5741177911795274,0.7657802782952124,1.0442943100381692,-1.5694684401360541,-0.368792568393394,-1.2541259472834123,1.4810889536692826,0
6.6899999999999995,1.574499450720447,-0.45085045858017414,1.574499450720447,-0.45085045858017414,1.560746865862865,1.6377379270591954,0.6383220794287937,1.0630240802206252,-1.5459456189912721,-0.4613214788199747,-1.2356665694692142,1.5816444184776113,0
6.705,1.5676504581690962,-0.4623058579140079,1.5676504581690962,-0.4623058579140079,1.452554399932317,1.551591988216912,0.6460015639030371,0.9567955977934619,-1.52798688608272,-0.38846762177108973,-1.2300897855250976,1.5333991858706186,0
6.72,1.5606315370392663,-0.47350934892420715,1.5606315370392663,-0.47350934892420715,1.4848719839293387,1.5114798877032787,0.7387993560067584,1.0210460691210224,-1.5136420640265098,-0.3360196270738111,-1.1811492840562143,1.5207764413095388,0
6.734999999999999,1.553446360763163,-0.48447520432135166,1.553446360763163,-0.48447520432135166,1.6217900741353892,1.500274267450075,0.5405959239367006,1.0182647373566538,-1.5681285164209804,-0.44321883648129146,-1.2220455672945147,1.5856278170024551,0
6.75,1.546098394283728,-0.49521723069411566,1.546098394283728,-0.49521723069411566,1.6283467799587923,1.5828718197478124,0.6208631623935115,1.0156662484459154,-1.5186202886367317,-0.40719007763423193,-1.188345431776616,1.6633899536118892,0
6.765,1.538590895392831,-0.5057487713485923,1.538590895392831,-0.5057487713485923,1.526139093415012,1.5400719524906767,0.6192084011654766,1.016017478271876,-1.52843578686654,-0.3850274104091887,-1.2272232314689457,1.420217342851206,0
6.779999999999999,1.5309269253286877,-0.5160827266220211,1.5309269253286877,-0.5160827266220211,1.559754773481476,1.5626127203649474,0.5895701246698083,1.0000271548877955,-1.5141880671071413,-0.35135435309539703,-1.2446168136881735,1.524200344531299,0
6.795,1.5231093459019736,-0.5262315448541168,1.5231093459019736,-0.5262315448541168,1.5386718536291504,1.5537654708634328,0.6641949218273628,1.009773934120356,-1.5249796552123849,-0.30520055839681715,-1.1568115241255024,1.4830256087569542,0
6.81,1.5151408423491473,-0.536207273547632,1.5151408423491473,-0.536207273547632,1.6690848827719091,1.4141483497109553,0.5957148442553001,0.9737944809240769,-1.5353691123411137,-0.2984591112141375,-1.147180639438149,1.5664744010495837,0
6.825,1.5070239273880197,-0.5460215683151148,1.5070239273880197,-0.5460215683151148,1.5630026729597486,1.4500197973368476,0.5393536663098609,1.0209033927864213,-1.5005077954967867,-0.29755995888927467,-1.1816790344611168,1.5378782283219292,0
6.84,1.4987609412177592,-0.5556856928789041,1.4987609412177592,-0.5556856928789041,1.4923650616437207,1.4477296891925682,0.5138238508747864,0.9952900048761156,-1.504894449037948,-0.33594228464468884,-1.093487168829573,1.5946363284847047,0
6.8549999999999995,1.4903540539089095,-0.565210526095619,1.4903540539089095,-0.565210526095619,1.4425770318788882,1.4495508444843215,0.5464768109502668,1.0655238188758553,-1.4588101270001943,-0.30666305011983974,-1.1409826577050695,1.4825887900412014,0
6.87,1.4818052767382768,-0.5746065953561895,1.4818052767382768,-0.5746065953561895,1.4014829607253982,1.4607875104094505,0.5775336383591184,0.9790740106857118,-1.4190653109671651,-0.3553525345578944,-1.2128611120756156,1.506364406572006,0
6.885,1.4731164565875627,-0.5838840577927126,1.4731164565875627,-0.5838840577927126,1.483289638380924,1.523073936318422,0.513009040812961,0.897418816434157,-1.5057485014486376,-0.2435207977405126,-1.094884979697045,1.5403948856905536,0
6.8999999999999995,1.4642892971292798,-0.5930527603460203,1.4642892971292798,-0.5930527603460203,1.4264717598650647,1.5242134147484747,0.48621587019760926,0.9174562448979565,-1.477845710817739,-0.15007569713378,-1.1565839104079285,1.5134285849677394,0
6.915,1.4553253615634645,-0.6021222477068594,1.4553253615634645,-0.6021222477068594,1.3842126760835807,1.4406808200533145,0.44500991441386156,0.8904751314400206,-1.3271675006260637,-0.23902003350788714,-1.2324001012489154,1.4572931584151654,0
6.93,1.4462260726176799,-0.6111017623158896,1.4462260726176799,-0.6111017623158896,1.4138974284055537,1.4336620295514426,0.4852957690564717,0.9067087697228694,-1.5261232114032663,-0.16879049895036902,-1.0732184766416637,1.5569505594758974,0
6.944999999999999,1.436992712547012,-0.6200002443636868,1.436992712547012,-0.6200002443636868,1.3829153123662923,1.4017210263441477,0.4693183026986901,0.9515969180856889,-1.507449933541037,-0.18324008829147348,-1.0152112667922137,1.5904385490112147,0
6.96,1.4276264319988634,-0.6288263644026839,1.4276264319988634,-0.6288263644026839,1.5119835137524917,1.4320858168607906,0.4039448521296656,0.8708260069921668,-1.3659913366175298,-0.23889378951152535,-1.054203171818335,1.5577198355825284,0
6.975,1.418128251032922,-0.6375885266891997,1.418128251032922,-0.6375885266891997,1.4622102388803946,1.4282542951696189,0.47820660732430725,0.8488274381208634,-1.3145714700022693,-0.2423847629255501,-1.0129255611147594,1.6473971448314613,0
